Age,Gender,Body Type,Height,Weight
21,Male,Heavy,181,96
56,Female,Slim,159,52
51,Female,Average,156,52
23,Female,Average,170,51
31,Male,Athletic,173,74
32,Female,Average,159,50
25,Female,Athletic,169,67
44,Male,Athletic,174,75
51,Female,Athletic,165,60
54,Male,Heavy,178,87
50,Female,Athletic,161,55
27,Male,Slim,168,60
31,Male,Heavy,175,79
46,Male,Heavy,175,90
58,Female,Athletic,165,52
46,Male,Heavy,174,98
41,Female,Heavy,166,82
22,Male,Athletic,171,69
39,Male,Athletic,178,79
55,Female,Slim,173,46
58,Female,Slim,170,43
37,Female,Athletic,167,68
25,Female,Athletic,150,66
20,Male,Slim,173,55
51,Male,Heavy,186,79
33,Male,Average,168,63
48,Male,Heavy,172,88
37,Male,Athletic,166,67
32,Female,Average,164,58
49,Female,Athletic,163,62
59,Male,Athletic,170,70
31,Female,Average,166,47
47,Female,Average,154,51
19,Male,Athletic,176,70
20,Female,Average,160,49
43,Female,Average,163,60
20,Male,Athletic,170,72
33,Male,Average,172,79
29,Female,Slim,162,49
20,Female,Slim,162,48
39,Male,Average,175,52
33,Female,Athletic,165,51
58,Female,Slim,156,54
49,Male,Heavy,179,88
19,Male,Slim,171,65
42,Male,Slim,169,50
53,Female,Athletic,162,62
42,Female,Heavy,160,76
57,Male,Slim,172,50
47,Male,Slim,165,65
22,Female,Slim,159,50
24,Female,Athletic,165,62
20,Male,Slim,178,65
42,Male,Athletic,173,70
24,Male,Average,176,71
18,Female,Heavy,160,88
31,Female,Slim,163,51
58,Male,Athletic,174,68
27,Female,Average,155,57
22,Male,Average,178,64
24,Male,Slim,175,55
56,Male,Slim,165,57
45,Female,Athletic,168,66
49,Male,Average,171,56
19,Male,Heavy,178,99
52,Female,Slim,165,46
50,Male,Slim,174,66
43,Male,Athletic,174,69
31,Female,Athletic,156,61
18,Male,Slim,169,56
27,Female,Average,156,54
49,Male,Heavy,171,100
27,Female,Slim,161,46
33,Male,Slim,178,46
53,Male,Athletic,172,72
44,Female,Average,165,58
59,Female,Heavy,160,83
44,Male,Average,171,66
45,Male,Slim,175,59
32,Male,Athletic,174,74
48,Female,Slim,164,47
26,Male,Average,169,63
60,Male,Heavy,177,81
43,Female,Average,161,59
28,Male,Slim,172,55
41,Male,Athletic,172,73
58,Male,Heavy,180,87
59,Male,Athletic,171,76
47,Male,Athletic,179,73
51,Female,Slim,156,48
46,Male,Athletic,175,76
51,Male,Average,166,66
47,Female,Average,174,61
25,Female,Heavy,158,77
23,Female,Slim,157,54
53,Male,Slim,168,63
36,Female,Average,161,62
22,Female,Athletic,156,60
40,Female,Average,167,52
53,Female,Athletic,161,62
51,Male,Average,165,61
20,Male,Average,175,71
34,Female,Slim,160,53
58,Female,Slim,169,51
24,Female,Athletic,165,58
38,Male,Average,178,66
33,Female,Athletic,164,59
57,Male,Heavy,171,92
49,Male,Average,171,75
18,Male,Heavy,180,93
35,Male,Slim,162,54
30,Female,Average,167,49
34,Female,Heavy,169,85
33,Male,Slim,179,59
18,Male,Athletic,172,72
59,Female,Heavy,162,77
31,Male,Heavy,183,80
55,Female,Athletic,163,64
59,Male,Slim,181,44
55,Female,Slim,159,46
60,Male,Average,172,74
47,Female,Heavy,148,80
24,Male,Slim,163,48
43,Male,Heavy,177,93
32,Male,Slim,169,55
47,Male,Athletic,177,79
21,Female,Heavy,165,78
50,Male,Heavy,179,102
51,Female,Slim,164,45
30,Female,Slim,154,48
44,Female,Average,173,56
44,Male,Heavy,179,87
41,Female,Slim,154,44
52,Female,Athletic,166,51
19,Male,Slim,167,57
46,Male,Average,177,71
34,Male,Heavy,170,108
42,Male,Average,176,63
26,Female,Average,157,47
46,Male,Average,169,64
60,Female,Heavy,162,64
41,Male,Slim,177,65
27,Female,Average,165,57
24,Male,Heavy,176,75
27,Female,Athletic,163,65
52,Male,Heavy,180,88
26,Female,Average,159,50
46,Male,Athletic,186,69
47,Male,Slim,166,57
45,Female,Heavy,158,69
41,Male,Average,165,70
33,Male,Average,165,82
37,Male,Slim,171,61
32,Female,Heavy,157,75
35,Female,Heavy,149,81
19,Female,Average,163,40
54,Male,Slim,169,62
26,Male,Slim,167,54
18,Female,Heavy,161,87
26,Male,Heavy,180,93
42,Female,Athletic,161,55
30,Female,Athletic,169,57
44,Male,Average,169,66
20,Female,Average,160,60
53,Female,Athletic,159,69
45,Male,Average,166,70
53,Female,Average,169,56
46,Female,Athletic,158,63
37,Female,Heavy,163,71
47,Female,Athletic,168,56
29,Male,Average,175,62
19,Female,Athletic,166,62
44,Female,Heavy,157,71
48,Female,Heavy,150,72
19,Female,Heavy,150,77
23,Male,Slim,168,53
40,Female,Athletic,172,61
18,Male,Average,169,82
29,Male,Athletic,170,76
44,Female,Heavy,160,86
35,Female,Heavy,158,85
45,Female,Average,158,52
33,Male,Athletic,177,73
22,Male,Athletic,172,72
46,Female,Slim,168,42
57,Female,Average,160,57
20,Male,Slim,169,48
53,Male,Heavy,172,80
56,Female,Slim,156,52
60,Female,Heavy,159,73
55,Male,Athletic,175,72
28,Male,Slim,178,60
31,Male,Slim,170,60
46,Female,Slim,153,48
56,Female,Slim,161,50
60,Female,Average,164,56
50,Female,Heavy,160,67
21,Male,Average,170,61
56,Female,Average,165,58
30,Male,Average,174,74
58,Female,Slim,159,46
32,Female,Average,168,65
20,Male,Heavy,175,100
41,Male,Slim,172,56
24,Male,Slim,168,56
53,Male,Heavy,189,89
28,Male,Average,169,72
60,Male,Athletic,175,75
38,Female,Average,162,55
53,Male,Athletic,180,73
55,Male,Athletic,177,69
35,Female,Slim,162,48
23,Female,Average,163,56
36,Female,Average,164,57
59,Male,Athletic,169,69
33,Male,Athletic,175,62
49,Female,Heavy,143,88
47,Male,Slim,172,57
55,Male,Heavy,187,95
36,Female,Athletic,153,56
28,Male,Athletic,177,70
50,Male,Average,174,58
43,Female,Heavy,154,81
42,Female,Heavy,153,67
24,Male,Slim,165,62
22,Male,Athletic,182,72
24,Male,Heavy,169,84
40,Female,Average,156,62
30,Male,Athletic,173,70
39,Female,Athletic,160,52
27,Male,Athletic,173,70
53,Male,Average,168,72
50,Female,Slim,156,54
59,Female,Athletic,173,67
41,Female,Slim,153,45
28,Male,Athletic,166,68
19,Male,Heavy,178,88
59,Male,Slim,174,57
58,Male,Athletic,174,70
37,Female,Athletic,168,57
51,Male,Heavy,181,84
42,Male,Heavy,179,99
36,Male,Athletic,172,70
56,Female,Average,160,57
47,Male,Average,162,64
27,Female,Heavy,161,78
22,Female,Slim,147,42
35,Male,Average,174,69
51,Male,Average,171,74
32,Female,Slim,164,51
32,Female,Athletic,166,63
42,Male,Heavy,177,90
19,Male,Athletic,166,69
48,Male,Heavy,182,75
49,Female,Heavy,163,73
44,Male,Heavy,173,80
54,Female,Slim,169,51
36,Male,Athletic,175,77
31,Female,Average,165,55
53,Female,Average,164,60
33,Male,Heavy,179,84
24,Male,Heavy,176,86
48,Female,Slim,159,47
22,Female,Slim,155,48
24,Female,Slim,154,55
44,Male,Average,170,76
24,Female,Heavy,159,79
57,Female,Average,161,49
21,Male,Average,164,73
31,Male,Slim,168,54
50,Male,Slim,172,57
33,Male,Athletic,174,77
59,Male,Slim,166,51
22,Female,Slim,162,44
46,Male,Heavy,172,98
28,Female,Athletic,170,56
47,Male,Average,167,65
33,Female,Athletic,170,65
37,Female,Athletic,160,59
53,Male,Average,174,66
33,Male,Average,172,62
31,Male,Heavy,171,96
55,Female,Heavy,162,75
51,Male,Slim,172,49
27,Male,Average,169,63
18,Male,Athletic,171,78
50,Male,Heavy,180,91
27,Male,Average,179,68
37,Male,Heavy,179,97
50,Female,Slim,165,52
44,Male,Slim,169,66
44,Male,Heavy,178,102
59,Male,Athletic,176,68
54,Female,Athletic,163,52
60,Male,Athletic,169,77
25,Female,Average,160,55
34,Female,Heavy,164,78
51,Female,Heavy,167,96
22,Male,Athletic,181,58
36,Female,Athletic,170,58
58,Male,Slim,169,55
46,Female,Average,158,49
55,Male,Average,168,72
55,Male,Slim,173,59
47,Female,Heavy,160,69
34,Female,Slim,161,53
27,Female,Slim,163,49
31,Male,Athletic,179,72
42,Female,Average,161,52
46,Male,Average,172,68
22,Male,Heavy,184,96
23,Male,Average,168,74
28,Female,Heavy,155,87
26,Female,Average,158,55
40,Male,Heavy,187,85
49,Male,Heavy,175,101
26,Male,Slim,166,52
30,Female,Average,163,61
21,Female,Heavy,172,85
26,Male,Heavy,179,89
38,Female,Heavy,164,88
47,Female,Average,167,54
25,Female,Average,154,59
57,Male,Average,181,74
29,Male,Slim,169,63
50,Female,Average,163,58
37,Male,Average,170,67
44,Female,Athletic,174,62
47,Male,Athletic,174,58
29,Female,Heavy,156,83
30,Male,Slim,167,56
51,Female,Average,158,58
24,Male,Heavy,184,101
53,Male,Slim,172,57
23,Male,Average,174,73
27,Female,Slim,163,50
43,Male,Average,179,67
37,Female,Average,165,61
54,Female,Average,153,66
33,Female,Average,169,54
37,Male,Athletic,180,71
60,Female,Average,163,56
44,Male,Slim,166,61
24,Male,Slim,174,59
57,Male,Athletic,174,74
18,Female,Slim,157,50
58,Female,Heavy,158,76
38,Female,Athletic,170,59
53,Male,Heavy,187,106
56,Female,Athletic,160,63
27,Female,Slim,158,59
37,Female,Average,169,58
23,Female,Slim,168,48
57,Male,Heavy,181,83
33,Female,Athletic,164,54
58,Male,Athletic,172,68
48,Female,Athletic,171,62
23,Male,Athletic,173,73
29,Female,Slim,162,49
57,Female,Average,161,47
44,Male,Slim,175,66
32,Female,Heavy,159,87
49,Male,Slim,163,58
57,Male,Heavy,179,96
21,Male,Average,169,78
56,Male,Slim,174,59
47,Male,Average,173,68
30,Female,Average,158,56
43,Male,Athletic,176,77
26,Male,Slim,167,61
42,Male,Slim,165,56
49,Female,Average,166,50
27,Female,Athletic,157,60
49,Male,Heavy,169,84
52,Male,Slim,173,59
27,Female,Average,166,61
18,Male,Slim,169,54
40,Male,Heavy,174,82
26,Female,Heavy,162,83
39,Male,Slim,173,61
60,Male,Athletic,178,69
32,Female,Athletic,163,51
60,Male,Heavy,181,88
56,Male,Slim,172,60
50,Female,Slim,164,54
60,Male,Athletic,173,61
59,Male,Heavy,179,85
26,Male,Athletic,169,77
60,Female,Athletic,158,65
55,Female,Heavy,153,70
22,Male,Slim,171,65
51,Female,Heavy,158,72
47,Male,Average,181,60
47,Female,Slim,158,53
58,Female,Athletic,170,66
19,Female,Average,160,49
22,Male,Athletic,182,72
60,Female,Average,173,54
50,Female,Heavy,169,88
21,Male,Slim,167,57
39,Female,Athletic,170,68
56,Female,Athletic,161,59
59,Female,Athletic,162,60
60,Female,Athletic,167,56
24,Female,Athletic,169,64
42,Female,Athletic,163,60
19,Female,Heavy,157,74
34,Male,Average,168,71
46,Male,Heavy,168,102
50,Female,Heavy,156,70
52,Male,Heavy,183,82
36,Male,Athletic,170,71
54,Male,Athletic,171,70
35,Female,Slim,169,54
43,Female,Slim,166,51
51,Male,Athletic,173,74
25,Male,Average,175,69
49,Female,Athletic,174,54
55,Female,Slim,160,51
38,Female,Heavy,165,77
21,Female,Slim,157,59
58,Male,Average,168,61
28,Female,Slim,164,52
44,Male,Heavy,187,83
50,Female,Slim,150,52
47,Female,Athletic,159,57
50,Female,Athletic,161,59
57,Female,Slim,150,48
31,Male,Heavy,176,101
58,Male,Athletic,177,78
39,Male,Average,179,68
40,Male,Heavy,174,88
48,Male,Athletic,170,75
39,Female,Athletic,170,52
26,Female,Average,154,63
20,Male,Average,164,68
44,Female,Slim,165,50
57,Female,Average,162,58
52,Male,Heavy,177,78
57,Female,Average,164,52
26,Male,Slim,172,49
47,Female,Athletic,160,58
27,Female,Average,159,55
54,Male,Slim,180,62
23,Male,Average,163,91
23,Male,Slim,171,54
19,Female,Heavy,151,94
59,Male,Athletic,179,71
25,Female,Slim,164,47
38,Male,Heavy,174,81
55,Male,Average,183,70
55,Male,Average,177,68
48,Female,Athletic,164,63
56,Male,Average,175,65
32,Male,Average,175,68
21,Female,Heavy,153,73
37,Female,Slim,154,51
36,Female,Heavy,164,81
21,Male,Slim,161,64
60,Female,Slim,167,51
19,Male,Heavy,179,108
47,Female,Heavy,162,68
47,Female,Average,160,56
23,Male,Heavy,171,87
43,Male,Athletic,171,71
50,Male,Average,175,67
36,Male,Heavy,181,78
52,Female,Heavy,163,88
32,Male,Average,180,58
19,Male,Athletic,175,71
39,Female,Athletic,170,53
36,Male,Heavy,172,94
24,Male,Average,167,68
49,Male,Average,169,68
33,Female,Slim,163,52
41,Female,Athletic,165,54
48,Male,Average,175,69
45,Male,Average,175,72
38,Female,Slim,153,49
27,Male,Slim,166,52
58,Female,Slim,165,53
38,Female,Slim,164,41
30,Male,Athletic,172,73
46,Female,Athletic,161,59
59,Male,Heavy,172,83
58,Male,Athletic,183,78
39,Female,Athletic,159,63
54,Female,Heavy,156,74
45,Male,Average,174,71
52,Male,Heavy,178,88
49,Female,Athletic,170,57
19,Female,Athletic,171,63
30,Female,Athletic,174,58
45,Female,Heavy,152,91
41,Male,Average,178,70
60,Female,Average,171,58
60,Male,Heavy,179,105
51,Male,Slim,173,54
39,Female,Heavy,152,73
49,Male,Heavy,177,90
40,Male,Slim,165,57
58,Male,Slim,176,53
29,Female,Slim,159,48
46,Female,Athletic,158,67
58,Female,Athletic,166,54
52,Male,Average,167,70
48,Male,Athletic,174,71
40,Male,Heavy,173,92
24,Male,Average,174,63
57,Female,Athletic,163,66
33,Female,Athletic,159,58
36,Female,Heavy,157,65
60,Male,Athletic,176,78
32,Male,Average,170,69
48,Female,Athletic,166,64
37,Male,Athletic,177,75
18,Male,Average,172,77
31,Female,Heavy,164,73
28,Female,Average,162,59
54,Male,Slim,166,55
25,Male,Average,177,76
27,Female,Slim,161,42
20,Female,Heavy,151,83
23,Female,Athletic,159,61
26,Female,Slim,166,46
48,Male,Average,169,74
34,Female,Heavy,162,81
48,Female,Slim,162,56
44,Female,Average,163,65
53,Female,Slim,159,51
27,Male,Average,166,62
26,Male,Slim,163,53
52,Female,Slim,163,48
34,Male,Athletic,172,69
26,Male,Athletic,169,77
24,Male,Average,171,62
21,Male,Average,169,67
47,Male,Heavy,179,104
36,Female,Athletic,158,54
21,Male,Athletic,175,66
18,Female,Average,172,59
30,Male,Heavy,179,80
41,Male,Average,181,53
41,Male,Heavy,174,94
56,Male,Athletic,175,71
32,Female,Average,159,64
24,Female,Average,157,62
43,Male,Slim,175,53
19,Male,Heavy,174,86
39,Female,Average,171,62
43,Male,Slim,165,56
43,Male,Athletic,171,75
51,Female,Average,170,57
23,Male,Heavy,175,99
53,Female,Heavy,171,69
48,Male,Heavy,184,90
55,Male,Average,176,77
24,Male,Heavy,178,83
55,Male,Slim,166,67
42,Female,Slim,157,46
25,Female,Athletic,155,56
51,Female,Slim,163,47
23,Male,Heavy,185,91
37,Male,Heavy,177,94
54,Female,Athletic,166,73
21,Female,Heavy,158,89
46,Female,Heavy,152,80
60,Female,Slim,160,48
43,Female,Athletic,173,58
39,Female,Heavy,157,71
45,Male,Average,180,72
43,Male,Average,163,62
59,Male,Heavy,175,92
49,Female,Average,154,59
41,Male,Heavy,177,89
24,Female,Slim,162,49
27,Female,Heavy,157,79
58,Male,Slim,165,53
43,Female,Slim,158,53
44,Male,Average,175,63
24,Male,Average,169,61
49,Male,Heavy,176,86
34,Female,Athletic,156,64
24,Male,Average,174,55
46,Female,Slim,151,56
24,Male,Heavy,176,79
43,Male,Slim,170,59
57,Female,Heavy,146,77
27,Female,Slim,164,47
19,Male,Average,187,65
42,Female,Athletic,168,59
19,Male,Slim,168,66
23,Male,Heavy,181,79
24,Female,Slim,158,50
38,Male,Heavy,187,91
60,Female,Slim,163,47
53,Male,Slim,169,65
40,Male,Slim,170,66
38,Female,Average,157,65
48,Female,Average,170,56
34,Female,Heavy,159,76
34,Male,Slim,170,66
24,Male,Slim,165,56
34,Male,Athletic,172,70
60,Female,Average,148,62
33,Female,Slim,160,46
42,Female,Athletic,169,57
56,Female,Slim,166,49
26,Female,Heavy,152,67
31,Female,Athletic,169,59
55,Female,Athletic,167,68
48,Male,Average,162,60
42,Female,Athletic,172,68
23,Male,Average,173,69
22,Male,Athletic,174,77
18,Male,Athletic,173,69
30,Male,Slim,171,54
54,Male,Heavy,186,97
18,Female,Average,175,59
19,Male,Heavy,188,103
23,Male,Athletic,180,67
21,Female,Slim,161,57
47,Female,Athletic,169,64
30,Female,Average,169,57
41,Female,Athletic,159,53
42,Male,Athletic,170,65
47,Male,Heavy,171,85
51,Male,Athletic,175,62
55,Female,Athletic,164,59
55,Female,Heavy,161,72
24,Female,Slim,166,54
24,Male,Athletic,189,73
55,Male,Athletic,173,83
18,Female,Average,166,44
30,Female,Athletic,171,59
52,Female,Average,166,61
33,Female,Athletic,168,66
57,Female,Slim,157,54
18,Female,Heavy,149,82
29,Male,Average,179,73
19,Female,Athletic,160,68
23,Male,Slim,174,59
46,Female,Slim,164,45
57,Male,Average,176,78
32,Male,Heavy,172,79
34,Male,Heavy,176,83
59,Male,Athletic,179,73
18,Male,Athletic,180,65
60,Male,Average,174,80
24,Male,Slim,175,57
22,Male,Average,164,66
60,Female,Athletic,163,63
39,Male,Athletic,172,73
57,Female,Heavy,166,90
46,Male,Slim,160,47
47,Female,Athletic,173,54
52,Male,Heavy,184,76
23,Female,Athletic,174,66
54,Female,Average,161,50
24,Male,Average,166,69
56,Female,Slim,157,50
22,Male,Slim,175,64
60,Male,Athletic,175,71
56,Female,Athletic,171,59
51,Female,Average,172,47
42,Male,Average,173,68
38,Male,Heavy,180,79
33,Male,Heavy,185,94
28,Female,Heavy,157,92
18,Male,Slim,169,61
46,Female,Slim,158,45
56,Male,Average,171,57
38,Male,Average,168,70
59,Female,Heavy,164,63
20,Female,Athletic,175,64
24,Female,Slim,161,58
60,Female,Slim,156,51
41,Male,Heavy,177,93
28,Male,Heavy,176,98
42,Male,Slim,169,55
21,Female,Heavy,158,82
44,Male,Heavy,175,93
55,Female,Average,166,53
22,Female,Heavy,168,86
38,Female,Slim,168,49
38,Female,Slim,166,41
55,Male,Slim,161,60
24,Female,Heavy,156,82
48,Male,Average,167,67
22,Female,Athletic,154,68
40,Male,Heavy,171,98
25,Female,Average,158,48
39,Female,Average,165,58
24,Female,Slim,155,50
47,Female,Heavy,163,76
29,Female,Average,158,50
40,Male,Athletic,174,74
36,Male,Heavy,188,86
51,Male,Athletic,167,74
18,Male,Heavy,180,106
50,Female,Average,158,60
24,Female,Average,161,59
22,Male,Heavy,175,90
51,Female,Athletic,161,53
37,Female,Slim,161,60
27,Male,Slim,170,54
18,Female,Average,161,47
34,Female,Average,165,55
33,Male,Heavy,173,95
18,Male,Heavy,178,83
46,Male,Athletic,169,73
25,Female,Slim,168,53
56,Male,Average,171,63
18,Female,Athletic,164,55
35,Female,Slim,154,56
39,Male,Heavy,178,98
28,Male,Heavy,187,89
51,Female,Slim,165,47
22,Female,Slim,160,52
44,Female,Athletic,161,60
21,Female,Athletic,161,62
22,Female,Athletic,170,53
27,Female,Average,164,51
28,Male,Slim,168,59
50,Female,Athletic,173,57
44,Female,Heavy,156,90
55,Male,Athletic,173,73
38,Male,Slim,178,59
40,Female,Slim,158,52
42,Male,Average,167,64
29,Male,Slim,178,60
57,Female,Slim,157,56
59,Female,Athletic,163,62
45,Female,Heavy,164,83
33,Female,Athletic,166,55
34,Female,Slim,155,49
54,Male,Average,181,73
21,Male,Average,173,72
54,Female,Heavy,156,73
54,Female,Heavy,159,87
26,Male,Average,162,70
47,Female,Average,150,58
46,Male,Heavy,183,85
19,Female,Athletic,170,61
38,Female,Heavy,157,74
27,Male,Heavy,172,90
60,Female,Slim,153,51
42,Male,Athletic,171,72
31,Male,Athletic,181,72
40,Female,Slim,158,51
44,Male,Slim,181,58
19,Male,Heavy,171,90
52,Female,Athletic,172,59
35,Male,Slim,167,65
36,Male,Heavy,175,93
42,Male,Athletic,169,69
33,Male,Slim,162,53
26,Female,Slim,161,48
55,Male,Athletic,169,69
21,Male,Athletic,175,72
39,Male,Slim,168,56
35,Female,Athletic,166,59
34,Male,Heavy,174,90
26,Female,Heavy,155,78
59,Male,Slim,170,62
46,Male,Slim,168,63
56,Male,Heavy,176,78
34,Female,Slim,172,56
44,Female,Slim,156,49
55,Female,Athletic,166,54
28,Male,Slim,174,62
25,Male,Athletic,180,68
51,Male,Average,162,71
35,Female,Heavy,163,64
54,Female,Heavy,159,82
33,Male,Average,185,71
33,Male,Heavy,173,86
43,Female,Athletic,171,56
51,Male,Athletic,179,76
54,Female,Athletic,164,58
37,Male,Slim,163,55
25,Female,Slim,156,53
55,Female,Heavy,162,97
40,Female,Athletic,163,58
20,Male,Slim,177,63
18,Male,Average,174,69
49,Male,Athletic,177,61
58,Male,Heavy,170,86
34,Female,Average,162,63
39,Male,Heavy,173,90
57,Female,Athletic,163,62
58,Female,Heavy,152,74
19,Male,Average,166,68
60,Male,Athletic,172,79
49,Female,Slim,167,53
58,Male,Slim,170,57
23,Female,Slim,160,56
56,Female,Athletic,164,59
22,Female,Athletic,173,60
20,Female,Athletic,166,53
44,Female,Slim,156,48
48,Female,Slim,161,48
22,Male,Average,178,75
34,Male,Heavy,176,93
22,Female,Average,161,56
59,Female,Average,172,60
19,Female,Slim,156,49
35,Male,Heavy,182,95
46,Female,Average,161,58
29,Male,Heavy,172,90
55,Male,Slim,169,56
56,Male,Athletic,177,78
45,Male,Slim,174,58
50,Female,Slim,160,49
31,Male,Average,179,66
29,Male,Heavy,180,100
37,Female,Athletic,160,69
27,Female,Average,165,53
33,Female,Athletic,165,61
50,Female,Average,157,57
54,Male,Average,176,64
50,Female,Slim,165,48
53,Male,Average,179,58
31,Male,Average,169,56
54,Female,Heavy,157,77
47,Female,Athletic,173,63
45,Female,Heavy,161,71
47,Male,Athletic,166,68
57,Female,Slim,157,48
18,Female,Athletic,164,62
41,Female,Average,166,57
34,Female,Average,165,51
20,Male,Slim,172,57
57,Male,Heavy,181,85
51,Female,Average,157,61
19,Female,Athletic,166,64
29,Male,Heavy,178,103
22,Male,Slim,165,59
37,Male,Average,178,66
22,Male,Slim,173,49
57,Female,Athletic,165,58
36,Male,Heavy,179,96
60,Male,Athletic,173,66
39,Male,Athletic,173,64
19,Male,Heavy,182,92
29,Male,Average,174,72
57,Male,Slim,175,50
34,Female,Average,159,59
30,Female,Average,170,60
56,Female,Athletic,172,72
37,Female,Average,158,48
25,Male,Heavy,182,84
19,Male,Slim,180,56
48,Male,Athletic,175,83
37,Female,Athletic,166,61
41,Female,Athletic,165,60
48,Female,Slim,162,49
26,Male,Athletic,173,82
46,Male,Athletic,183,73
53,Male,Athletic,173,73
60,Female,Slim,163,52
59,Female,Heavy,151,82
47,Female,Average,155,54
33,Female,Slim,159,57
37,Female,Athletic,172,61
48,Female,Slim,158,51
48,Male,Athletic,185,70
23,Male,Heavy,192,91
27,Female,Heavy,171,86
45,Male,Slim,160,53
26,Female,Heavy,162,77
44,Male,Athletic,183,72
54,Male,Average,158,67
19,Male,Athletic,180,74
47,Female,Heavy,158,69
34,Male,Athletic,172,81
45,Male,Average,169,64
35,Male,Heavy,172,93
39,Female,Slim,164,51
35,Male,Heavy,183,96
38,Male,Athletic,170,69
21,Male,Slim,176,61
45,Female,Slim,161,52
27,Male,Athletic,175,79
43,Male,Heavy,168,79
20,Male,Slim,161,59
58,Male,Athletic,184,68
40,Female,Slim,162,48
52,Female,Athletic,164,60
33,Female,Slim,159,42
49,Female,Slim,163,46
18,Male,Average,171,60
27,Male,Heavy,182,80
49,Male,Average,167,68
29,Female,Heavy,159,74
29,Female,Average,162,56
43,Female,Average,157,55
